id,score,total_errors,popularity
19044502,0,6,unpopular
55885471,0,6,unpopular
44157368,0,1,unpopular
28288776,0,11,unpopular
25415098,0,3,unpopular
37512429,0,1,unpopular
18314958,0,4,unpopular
27434865,0,4,unpopular
42346729,0,4,unpopular
18634638,0,11,unpopular
29039549,0,7,unpopular
56068999,0,3,unpopular
36727959,0,3,unpopular
32174892,0,2,unpopular
48594451,0,1,unpopular
56500549,0,6,unpopular
34039321,0,6,unpopular
36188760,0,5,unpopular
48746299,0,2,unpopular
47372461,0,12,unpopular
34534774,0,4,unpopular
51965406,0,5,unpopular
30373354,0,6,unpopular
32152133,0,1,unpopular
28769293,0,14,unpopular
55996613,0,1,unpopular
8151322,0,4,unpopular
58713459,0,2,unpopular
42327217,0,17,unpopular
18230751,0,2,unpopular
34468435,0,1,unpopular
59894147,0,1,unpopular
57107988,0,4,unpopular
39674721,0,2,unpopular
15906359,0,8,unpopular
59677376,0,10,unpopular
47253221,0,2,unpopular
57723919,0,1,unpopular
33892514,0,6,unpopular
20032245,0,4,unpopular
7321520,0,1,unpopular
25402407,0,2,unpopular
28981453,0,1,unpopular
46096514,0,8,unpopular
22627316,0,2,unpopular
42332580,0,2,unpopular
25259101,0,5,unpopular
36857156,0,1,unpopular
20284817,0,2,unpopular
10397153,0,4,unpopular
46723768,0,9,unpopular
7593958,0,4,unpopular
47062026,0,1,unpopular
24886307,0,9,unpopular
45533135,0,13,unpopular
55784083,0,6,unpopular
39185929,0,1,unpopular
41079285,0,3,unpopular
56207533,0,4,unpopular
52061439,0,3,unpopular
24195461,0,8,unpopular
35707181,0,5,unpopular
24392377,0,4,unpopular
49857115,0,2,unpopular
44471936,0,3,unpopular
35842071,0,86,unpopular
46677295,0,3,unpopular
11301192,0,56,unpopular
48986145,0,7,unpopular
38539609,0,5,unpopular
53484006,0,18,unpopular
38816592,0,2,unpopular
32408500,0,12,unpopular
19150570,0,2,unpopular
35460370,0,4,unpopular
28165280,0,5,unpopular
37680910,0,1,unpopular
11632884,0,12,unpopular
59223625,0,6,unpopular
49328748,0,1,unpopular
32603978,0,2,unpopular
57915997,0,2,unpopular
14687634,0,3,unpopular
43389535,0,6,unpopular
50763266,0,2,unpopular
14271857,0,2,unpopular
13154773,0,2,unpopular
8786378,0,2,unpopular
56241578,0,4,unpopular
46323452,0,8,unpopular
53717256,0,4,unpopular
44057892,0,1,unpopular
12468004,0,4,unpopular
44425448,0,3,unpopular
38192087,0,1,unpopular
18415354,0,4,unpopular
32795532,0,16,unpopular
8711164,0,19,unpopular
10817393,0,1,unpopular
59296909,0,3,unpopular
23732353,0,1,unpopular
37732662,0,25,unpopular
9358445,0,2,unpopular
35408934,0,1,unpopular
37480654,0,3,unpopular
25695201,0,2,unpopular
47632031,0,4,unpopular
27002992,0,1,unpopular
32166468,0,4,unpopular
12889759,0,1,unpopular
45181938,0,9,unpopular
33283420,0,20,unpopular
45026429,0,35,unpopular
34368471,0,25,unpopular
23215120,0,7,unpopular
17064303,0,2,unpopular
50814330,0,1,unpopular
51113296,0,6,unpopular
9476226,0,5,unpopular
21114016,0,2,unpopular
12185852,0,3,unpopular
59745884,0,1,unpopular
35982044,0,3,unpopular
20739145,0,12,unpopular
39488819,0,2,unpopular
15376610,0,6,unpopular
45497339,0,1,unpopular
20574694,0,11,unpopular
32568610,0,7,unpopular
61392069,0,7,unpopular
47724230,0,6,unpopular
36761633,0,2,unpopular
47974354,0,2,unpopular
50327072,0,34,unpopular
43033823,0,4,unpopular
33498947,0,1,unpopular
43626109,0,6,unpopular
25280785,0,4,unpopular
50156287,0,1,unpopular
17152477,0,1,unpopular
53894369,0,1,unpopular
12170021,0,2,unpopular
58577410,0,3,unpopular
19131272,0,7,unpopular
9580007,0,6,unpopular
43561003,0,2,unpopular
11222382,0,8,unpopular
43499567,0,1,unpopular
43591271,0,3,unpopular
31973360,0,1,unpopular
14358689,0,5,unpopular
15110091,0,6,unpopular
47612679,0,8,unpopular
43938229,0,1,unpopular
16811967,0,2,unpopular
43557501,0,1,unpopular
33244693,0,14,unpopular
58072660,0,2,unpopular
48995196,0,4,unpopular
39268447,0,3,unpopular
12723087,0,7,unpopular
40342294,0,7,unpopular
39101473,0,1,unpopular
42632391,0,3,unpopular
21380264,0,2,unpopular
43027983,0,6,unpopular
40716938,0,6,unpopular
9139107,0,2,unpopular
16393018,0,4,unpopular
49812944,0,14,unpopular
36406918,0,2,unpopular
6480410,0,6,unpopular
43047071,0,2,unpopular
16563045,0,1,unpopular
47850475,0,2,unpopular
19547578,0,1,unpopular
61883572,0,1,unpopular
37771814,0,11,unpopular
13822292,0,21,unpopular
54557284,0,1,unpopular
25136403,0,3,unpopular
32840751,0,1,unpopular
15830950,0,9,unpopular
37796891,0,1,unpopular
45490335,0,1,unpopular
48678746,0,2,unpopular
11285531,0,7,unpopular
45809976,0,3,unpopular
39554359,0,1,unpopular
38100448,0,5,unpopular
28023383,0,2,unpopular
31099215,0,2,unpopular
58802963,0,1,unpopular
52217048,0,6,unpopular
35926326,0,2,unpopular
46355120,0,3,unpopular
38520931,0,6,unpopular
39346875,0,8,unpopular
49629382,0,1,unpopular
40668886,0,10,unpopular
37884664,0,1,unpopular
53312506,0,3,unpopular
50706674,0,1,unpopular
19844090,0,5,unpopular
19629139,0,7,unpopular
20976680,0,14,unpopular
8624301,0,8,unpopular
32653382,0,7,unpopular
14212238,0,1,unpopular
15910366,0,6,unpopular
50592701,0,1,unpopular
47351710,0,1,unpopular
47610496,0,1,unpopular
43941610,0,4,unpopular
42690315,0,6,unpopular
28561856,0,4,unpopular
36085049,0,2,unpopular
41590145,0,1,unpopular
12459953,0,3,unpopular
17267047,0,2,unpopular
23774849,0,1,unpopular
44361754,0,1,unpopular
20679901,0,5,unpopular
18723454,0,10,unpopular
8890400,0,3,unpopular
46143540,0,2,unpopular
58137171,0,5,unpopular
47907888,0,7,unpopular
8774263,0,1,unpopular
33115399,0,11,unpopular
21538403,0,9,unpopular
23788266,0,2,unpopular
59835531,0,3,unpopular
29869943,0,3,unpopular
21395656,0,5,unpopular
15700904,0,1,unpopular
15131217,0,1,unpopular
17018846,0,5,unpopular
46135844,0,1,unpopular
34763453,0,2,unpopular
35719033,0,28,unpopular
41536806,0,1,unpopular
38960876,0,57,unpopular
34533854,0,6,unpopular
24036966,0,1,unpopular
36574542,0,2,unpopular
34263229,0,1,unpopular
47459981,0,4,unpopular
60837347,0,4,unpopular
12059098,0,3,unpopular
38970266,0,12,unpopular
43154197,0,1,unpopular
44941912,0,14,unpopular
36574500,0,6,unpopular
48676906,0,1,unpopular
48636924,0,2,unpopular
24116733,0,4,unpopular
26796098,0,11,unpopular
36809883,0,8,unpopular
54037016,0,1,unpopular
46215773,0,1,unpopular
21838923,0,6,unpopular
39374268,0,1,unpopular
50939874,0,2,unpopular
52550008,0,2,unpopular
24669971,0,1,unpopular
24549076,0,2,unpopular
47922443,0,1,unpopular
55029192,0,9,unpopular
26353551,0,2,unpopular
60436230,0,1,unpopular
59122986,0,2,unpopular
32842153,0,1,unpopular
37646400,0,7,unpopular
25472303,0,13,unpopular
50739530,0,7,unpopular
31208260,0,8,unpopular
49292143,0,41,unpopular
50790853,0,1,unpopular
15496797,0,4,unpopular
26922890,0,19,unpopular
34643983,0,2,unpopular
9161951,0,1,unpopular
19491944,0,1,unpopular
53332311,0,10,unpopular
23630241,0,3,unpopular
57408674,0,18,unpopular
54108061,0,2,unpopular
12431769,0,11,unpopular
21103751,0,3,unpopular
54744517,0,1,unpopular
33607884,0,2,unpopular
24531723,0,3,unpopular
15643706,0,8,unpopular
34368382,0,6,unpopular
33095140,0,52,unpopular
21212743,0,2,unpopular
52692518,0,25,unpopular
16510688,0,26,unpopular
25851710,0,2,unpopular
29280119,0,2,unpopular
28208490,0,11,unpopular
36227139,0,3,unpopular
32551650,0,2,unpopular
46133630,0,1,unpopular
24801009,0,14,unpopular
10056417,0,1,unpopular
24416475,0,2,unpopular
22953156,0,3,unpopular
58690791,0,15,unpopular
24176133,0,4,unpopular
48933834,0,21,unpopular
13631085,0,3,unpopular
34776456,0,6,unpopular
44280005,0,1,unpopular
23063066,0,1,unpopular
34723032,0,2,unpopular
11472677,0,11,unpopular
38883502,0,1,unpopular
6787280,0,5,unpopular
10316255,0,32,unpopular
38310802,0,1,unpopular
61916821,0,3,unpopular
24741329,0,23,unpopular
37420380,0,20,unpopular
61595041,0,1,unpopular
42861384,0,4,unpopular
35847826,0,3,unpopular
40353011,0,8,unpopular
19589513,0,9,unpopular
23774090,0,3,unpopular
9790325,0,7,unpopular
59222886,0,10,unpopular
11313810,0,3,unpopular
46463628,0,2,unpopular
36673326,0,1,unpopular
39270091,0,2,unpopular
45593904,0,9,unpopular
15462046,0,18,unpopular
17263225,0,27,unpopular
19227454,0,1,unpopular
28590537,0,4,unpopular
28560223,0,76,unpopular
10226856,0,11,unpopular
4130015,0,1,unpopular
25528367,0,4,unpopular
35914040,0,1,unpopular
49284596,0,4,unpopular
39086979,0,4,unpopular
21330694,0,9,unpopular
11143241,0,1,unpopular
20789816,0,2,unpopular
25526238,0,40,unpopular
4591825,0,2,unpopular
43067230,0,1,unpopular
43061569,0,2,unpopular
37878521,0,11,unpopular
36110913,0,7,unpopular
42680417,0,18,unpopular
48919387,0,3,unpopular
28838858,0,13,unpopular
15658349,0,2,unpopular
41492619,0,1,unpopular
33612209,0,1,unpopular
2273905,0,2,unpopular
43650738,0,2,unpopular
50086120,0,10,unpopular
23509072,0,26,unpopular
51765960,0,5,unpopular
20760149,0,2,unpopular
22914622,0,4,unpopular
56290167,0,4,unpopular
25561922,0,1,unpopular
37292623,0,14,unpopular
48083512,0,11,unpopular
53704153,0,1,unpopular
45586796,0,37,unpopular
50304739,0,21,unpopular
32558668,0,4,unpopular
28254193,0,1,unpopular
20559756,0,1,unpopular
22340995,0,2,unpopular
54510279,0,4,unpopular
36356597,0,1,unpopular
15623035,0,1,unpopular
18116462,0,14,unpopular
61725044,0,7,unpopular
22926969,0,1,unpopular
9989905,0,1,unpopular
39830982,0,9,unpopular
33169608,0,4,unpopular
26349292,0,11,unpopular
50963226,0,3,unpopular
37830444,0,1,unpopular
7780233,0,7,unpopular
14507599,0,6,unpopular
52965122,0,1,unpopular
50029412,0,1,unpopular
23480569,0,2,unpopular
24239824,0,2,unpopular
61685186,0,1,unpopular
36764751,0,1,unpopular
15763826,0,5,unpopular
20540787,0,2,unpopular
38078921,0,5,unpopular
11610509,0,16,unpopular
16777198,0,18,unpopular
37332542,0,2,unpopular
13137482,0,21,unpopular
8555720,0,2,unpopular
32306655,0,1,unpopular
48543478,0,8,unpopular
34330174,0,10,unpopular
51751690,0,5,unpopular
29259435,0,1,unpopular
35365977,0,2,unpopular
37695575,0,6,unpopular
58602227,0,1,unpopular
23850246,0,4,unpopular
22911523,0,6,unpopular
34084430,0,2,unpopular
52474716,0,1,unpopular
58057646,0,3,unpopular
16643860,0,1,unpopular
43464223,0,9,unpopular
52385232,0,1,unpopular
50325303,0,5,unpopular
28649401,0,5,unpopular
43453119,0,2,unpopular
29921130,0,6,unpopular
60407111,0,3,unpopular
6650090,0,2,unpopular
33317063,0,1,unpopular
20638500,0,9,unpopular
32395411,0,4,unpopular
53552095,0,5,unpopular
25481194,0,2,unpopular
59643212,0,3,unpopular
26330201,0,1,unpopular
40256514,0,4,unpopular
32545477,0,1,unpopular
45476778,0,4,unpopular
19564901,0,10,unpopular
46229453,0,4,unpopular
61752538,0,1,unpopular
48048850,0,1,unpopular
34746250,0,4,unpopular
23218744,0,17,unpopular
32384297,0,1,unpopular
45503726,0,1,unpopular
15497101,0,5,unpopular
50083933,0,1,unpopular
24690827,0,4,unpopular
28144869,0,2,unpopular
44788339,0,6,unpopular
6887922,0,4,unpopular
12020090,0,11,unpopular
55171509,0,2,unpopular
41465152,0,1,unpopular
15834954,0,4,unpopular
11841864,0,3,unpopular
45468001,0,6,unpopular
38185552,0,4,unpopular
58911025,0,3,unpopular
40677806,0,33,unpopular
37460211,0,3,unpopular
25684701,0,2,unpopular
29430526,0,15,unpopular
27189936,0,4,unpopular
56451563,0,4,unpopular
25463111,0,2,unpopular
32837573,0,3,unpopular
17880213,0,3,unpopular
25663977,0,8,unpopular
30652845,0,1,unpopular
39238670,0,3,unpopular
36513519,0,5,unpopular
24922907,0,5,unpopular
51606748,0,32,unpopular
46445678,0,3,unpopular
11881438,0,17,unpopular
12767759,0,3,unpopular
3936852,0,2,unpopular
23798654,0,2,unpopular
52289071,0,2,unpopular
28086360,0,17,unpopular
44002068,0,1,unpopular
21055404,0,5,unpopular
54906378,0,2,unpopular
9339979,0,4,unpopular
55566927,0,1,unpopular
49036179,0,2,unpopular
22412912,0,3,unpopular
16749684,0,4,unpopular
24058313,0,2,unpopular
42531594,0,2,unpopular
54954988,0,1,unpopular
52133613,0,1,unpopular
28916669,0,11,unpopular
13913645,0,1,unpopular
15764409,0,1,unpopular
31981149,0,3,unpopular
43271382,0,11,unpopular
36220404,0,1,unpopular
42848878,0,16,unpopular
40689129,0,2,unpopular
36815612,0,10,unpopular
25538227,0,1,unpopular
37512423,0,1,unpopular
25473719,0,2,unpopular
9786590,0,1,unpopular
24623470,0,9,unpopular
36372803,0,3,unpopular
29715524,0,8,unpopular
41518879,0,1,unpopular
28651966,0,2,unpopular
14551397,0,4,unpopular
24595848,0,6,unpopular
17721510,0,72,unpopular
6510395,0,2,unpopular
50252672,0,1,unpopular
42631518,0,7,unpopular
54036368,0,8,unpopular
45087344,0,4,unpopular
35376742,0,6,unpopular
6771653,0,3,unpopular
43947147,0,1,unpopular
41497301,0,4,unpopular
35978748,0,6,unpopular
36681863,0,1,unpopular
23601117,0,10,unpopular
52199496,0,1,unpopular
29988674,0,1,unpopular
24781489,0,4,unpopular
31403843,0,27,unpopular
20904960,0,9,unpopular
32866734,0,2,unpopular
3501761,0,10,unpopular
26548438,0,4,unpopular
50271757,0,4,unpopular
50619588,0,4,unpopular
43483234,0,1,unpopular
32739717,0,1,unpopular
23154494,0,5,unpopular
23034197,0,2,unpopular
27656738,0,10,unpopular
45668871,0,3,unpopular
19790243,0,10,unpopular
35935040,0,4,unpopular
39203569,0,4,unpopular
19568445,0,4,unpopular
36093964,0,2,unpopular
47937218,0,4,unpopular
43732000,0,4,unpopular
37614729,0,1,unpopular
44347633,0,3,unpopular
52235780,0,2,unpopular
8376553,0,7,unpopular
21416432,0,1,unpopular
24479118,0,10,unpopular
9612356,0,8,unpopular
35402885,0,2,unpopular
56858817,0,3,unpopular
17231097,0,1,unpopular
11428052,0,3,unpopular
20627325,0,14,unpopular
43372261,0,6,unpopular
18029041,0,2,unpopular
21630075,0,4,unpopular
39272260,0,4,unpopular
61700923,0,34,unpopular
31949850,0,16,unpopular
32422116,0,14,unpopular
34562643,0,2,unpopular
19958400,0,1,unpopular
50461525,0,16,unpopular
19093723,0,1,unpopular
9904780,0,10,unpopular
22968720,0,7,unpopular
34734824,0,2,unpopular
8279401,0,2,unpopular
26033327,0,8,unpopular
9609505,0,5,unpopular
25028664,0,11,unpopular
26018971,0,3,unpopular
23431839,0,5,unpopular
10583261,0,4,unpopular
13942797,0,1,unpopular
32668748,0,4,unpopular
61727359,0,10,unpopular
37676082,0,14,unpopular
58889424,0,1,unpopular
42735219,0,12,unpopular
31241481,0,1,unpopular
43492376,0,3,unpopular
21689913,0,1,unpopular
18045183,0,2,unpopular
45012736,0,2,unpopular
26499426,0,2,unpopular
53521036,0,1,unpopular
15195012,0,12,unpopular
12431960,0,49,unpopular
16854325,0,1,unpopular
45038612,0,5,unpopular
35387355,0,6,unpopular
11922054,0,15,unpopular
25239261,0,9,unpopular
15606793,0,4,unpopular
45206845,0,4,unpopular
61648448,0,7,unpopular
24261553,0,1,unpopular
10897440,0,1,unpopular
32043947,0,2,unpopular
45368764,0,8,unpopular
25451458,0,4,unpopular
22933948,0,11,unpopular
7361221,0,2,unpopular
33329077,0,1,unpopular
4515200,0,7,unpopular
46309907,0,2,unpopular
32687923,0,1,unpopular
34299800,0,2,unpopular
46314899,0,10,unpopular
35680108,0,1,unpopular
4679385,0,4,unpopular
50060867,0,2,unpopular
58445666,0,4,unpopular
23803505,0,4,unpopular
10810979,0,2,unpopular
42605105,0,1,unpopular
31889267,0,3,unpopular
45365251,0,12,unpopular
52555664,0,13,unpopular
36275402,0,1,unpopular
17255305,0,2,unpopular
40968700,0,23,unpopular
27202173,0,1,unpopular
24392104,0,2,unpopular
19476171,0,3,unpopular
46601838,0,1,unpopular
16514252,0,2,unpopular
61556329,0,27,unpopular
21085597,0,8,unpopular
25973145,0,6,unpopular
31313111,0,1,unpopular
9205827,0,10,unpopular
26009573,0,1,unpopular
21303215,0,2,unpopular
7403361,0,1,unpopular
43949946,0,2,unpopular
40675215,0,1,unpopular
53397117,0,13,unpopular
31366815,0,1,unpopular
45688004,0,23,unpopular
31979681,0,2,unpopular
16880190,0,1,unpopular
46368731,0,1,unpopular
36768072,0,6,unpopular
46496042,0,6,unpopular
34704445,0,3,unpopular
49862597,0,1,unpopular
43335579,0,8,unpopular
26866005,0,2,unpopular
12013280,0,2,unpopular
41678897,0,2,unpopular
41906912,0,4,unpopular
22498076,0,1,unpopular
43595963,0,1,unpopular
51629400,0,2,unpopular
55350246,0,2,unpopular
44774038,0,5,unpopular
19882099,0,2,unpopular
30613735,0,1,unpopular
47649606,0,2,unpopular
48658899,0,1,unpopular
53112838,0,6,unpopular
28061708,0,2,unpopular
27886389,0,1,unpopular
30932457,0,2,unpopular
46762811,0,3,unpopular
56421836,0,4,unpopular
17846877,0,1,unpopular
20217310,0,27,unpopular
37753028,0,4,unpopular
55792768,0,2,unpopular
34563043,0,1,unpopular
52117171,0,10,unpopular
22713319,0,6,unpopular
24192157,0,3,unpopular
31668691,0,2,unpopular
49700711,0,2,unpopular
5741541,0,3,unpopular
18332054,0,11,unpopular
17923024,0,18,unpopular
30919806,0,11,unpopular
31463694,0,6,unpopular
35379512,0,8,unpopular
3051505,0,1,unpopular
40099975,0,6,unpopular
43453927,0,13,unpopular
56570000,0,3,unpopular
5932624,0,3,unpopular
45841575,0,1,unpopular
50927006,0,1,unpopular
50980714,0,1,unpopular
51343432,0,2,unpopular
41574963,0,30,unpopular
8032200,0,1,unpopular
27901229,0,1,unpopular
51338629,0,1,unpopular
14935372,0,3,unpopular
27618961,0,2,unpopular
10484264,0,2,unpopular
45980742,0,2,unpopular
22682866,0,3,unpopular
22040965,0,12,unpopular
57241782,0,1,unpopular
44792577,0,16,unpopular
51532742,0,2,unpopular
46967649,0,41,unpopular
44854371,0,4,unpopular
46262289,0,7,unpopular
43211984,0,2,unpopular
33909514,0,4,unpopular
17360399,0,1,unpopular
59466586,0,4,unpopular
52219113,0,2,unpopular
47704718,0,1,unpopular
20270091,0,1,unpopular
41793329,0,7,unpopular
33832160,0,4,unpopular
33889998,0,3,unpopular
42318409,0,3,unpopular
22737311,0,1,unpopular
23041418,0,1,unpopular
22292363,0,11,unpopular
16123684,0,1,unpopular
41648172,0,2,unpopular
60067581,0,5,unpopular
20674052,0,1,unpopular
46989888,0,3,unpopular
17839604,0,3,unpopular
35645249,0,32,unpopular
47692707,0,3,unpopular
22221788,0,11,unpopular
46318522,0,2,unpopular
9818609,0,2,unpopular
30279363,0,2,unpopular
36836727,0,1,unpopular
10483898,0,2,unpopular
23347358,0,12,unpopular
32794035,0,4,unpopular
59875112,0,15,unpopular
7539841,0,4,unpopular
55652916,0,18,unpopular
18201820,0,30,unpopular
33942505,0,21,unpopular
24891446,0,21,unpopular
22742514,0,2,unpopular
22696638,0,2,unpopular
60275731,0,7,unpopular
51455652,0,1,unpopular
13407433,0,1,unpopular
10369039,0,3,unpopular
49562121,0,9,unpopular
27838921,0,14,unpopular
27762926,0,59,unpopular
33951133,0,3,unpopular
55965613,0,4,unpopular
34673054,0,7,unpopular
44375248,0,1,unpopular
32323267,0,1,unpopular
27764625,0,2,unpopular
47093863,0,45,unpopular
38750878,0,1,unpopular
41910422,0,10,unpopular
41121955,0,1,unpopular
56148035,0,2,unpopular
16985676,0,1,unpopular
41170885,0,11,unpopular
34831994,0,1,unpopular
10984847,0,15,unpopular
53740013,0,18,unpopular
34715124,0,6,unpopular
45705543,0,1,unpopular
55885989,0,2,unpopular
38690353,0,1,unpopular
20454722,0,1,unpopular
54321445,0,1,unpopular
60089709,0,5,unpopular
44378387,0,4,unpopular
34023586,0,1,unpopular
34761473,0,4,unpopular
58214220,0,1,unpopular
26882718,0,2,unpopular
28111834,0,5,unpopular
44083610,0,125,unpopular
4163306,0,6,unpopular
52853016,0,2,unpopular
46722947,0,1,unpopular
37068899,0,1,unpopular
35870549,0,5,unpopular
13729204,0,5,unpopular
55513067,0,1,unpopular
41225199,0,1,unpopular
56788415,0,1,unpopular
47530522,0,4,unpopular
27818633,0,2,unpopular
34050475,0,1,unpopular
13848174,0,5,unpopular
40238037,0,3,unpopular
19940847,0,1,unpopular
43146106,0,4,unpopular
30811154,0,3,unpopular
39371322,0,6,unpopular
56186612,0,2,unpopular
50921744,0,1,unpopular
43580437,0,1,unpopular
56018769,0,9,unpopular
20169204,0,5,unpopular
7107796,0,3,unpopular
30492773,0,2,unpopular
49127902,0,13,unpopular
42408221,0,4,unpopular
31010898,0,1,unpopular
39759519,0,12,unpopular
31787021,0,21,unpopular
35197046,0,3,unpopular
17314765,0,1,unpopular
38672468,0,5,unpopular
35685237,0,5,unpopular
31279882,0,2,unpopular
46786224,0,1,unpopular
18204574,0,7,unpopular
18305849,0,33,unpopular
46953871,0,3,unpopular
59457382,0,2,unpopular
20006561,0,5,unpopular
55569564,0,2,unpopular
46975143,0,1,unpopular
35405744,0,1,unpopular
3486925,0,1,unpopular
30369631,0,34,unpopular
48041965,0,11,unpopular
32102344,0,2,unpopular
54365469,0,2,unpopular
26780454,0,17,unpopular
20203321,0,3,unpopular
30210519,0,17,unpopular
38329033,0,1,unpopular
37225434,0,6,unpopular
18371994,0,4,unpopular
16810554,0,9,unpopular
35595200,0,2,unpopular
60278386,0,3,unpopular
30299118,0,4,unpopular
32009834,0,4,unpopular
27897730,0,9,unpopular
23424150,0,3,unpopular
39122421,0,4,unpopular
57194776,0,2,unpopular
22661100,0,2,unpopular
48005841,0,2,unpopular
52838970,0,8,unpopular
20449323,0,2,unpopular
57015514,0,3,unpopular
40012594,0,6,unpopular
20065757,0,2,unpopular
36164416,0,7,unpopular
40072165,0,4,unpopular
9783090,0,1,unpopular
35010635,0,9,unpopular
22749140,0,18,unpopular
30299149,0,4,unpopular
36904728,0,3,unpopular
56180480,0,1,unpopular
34283952,0,12,unpopular
22523538,0,31,unpopular
60838127,0,7,unpopular
44700481,0,3,unpopular
37744141,0,1,unpopular
17051910,0,2,unpopular
20865595,0,10,unpopular
47004294,0,6,unpopular
52649401,0,2,unpopular
30257703,0,5,unpopular
9823963,0,2,unpopular
36695843,0,3,unpopular
9732206,0,1,unpopular
24675399,0,2,unpopular
14939811,0,5,unpopular
49528064,0,2,unpopular
29080728,0,1,unpopular
47076972,0,2,unpopular
31910285,0,2,unpopular
46539489,0,7,unpopular
20001167,0,1,unpopular
37880783,0,4,unpopular
47708902,0,4,unpopular
60805816,0,1,unpopular
38154063,0,1,unpopular
44864524,0,1,unpopular
55808487,0,1,unpopular
31182211,0,1,unpopular
60244809,0,2,unpopular
47962511,0,1,unpopular
20946498,0,20,unpopular
22088326,0,1,unpopular
18911420,0,3,unpopular
39263379,0,11,unpopular
10749458,0,8,unpopular
41114960,0,4,unpopular
28796102,0,11,unpopular
45767941,0,1,unpopular
51694772,0,1,unpopular
17827854,0,1,unpopular
27616726,0,2,unpopular
56143612,0,9,unpopular
27442902,0,2,unpopular
27420996,0,10,unpopular
35025583,0,3,unpopular
46488739,0,4,unpopular
40310212,0,2,unpopular
35448677,0,2,unpopular
48195506,0,7,unpopular
57126159,0,5,unpopular
38522194,0,1,unpopular
19075995,0,1,unpopular
37627171,0,1,unpopular
52199293,0,5,unpopular
45841631,0,4,unpopular
35753672,0,6,unpopular
53185124,0,8,unpopular
41311555,0,8,unpopular
39629517,0,8,unpopular
45795195,0,9,unpopular
32418639,0,5,unpopular
37763136,0,8,unpopular
51534620,0,2,unpopular
43820023,0,4,unpopular
26804009,0,1,unpopular
31173077,0,11,unpopular
35065555,0,3,unpopular
12727948,0,11,unpopular
47032685,0,8,unpopular
27757823,0,3,unpopular
53294806,0,1,unpopular
19674782,0,2,unpopular
39827301,0,8,unpopular
54202568,0,1,unpopular
14393920,0,6,unpopular
49292679,0,8,unpopular
49222143,0,2,unpopular
60993650,0,2,unpopular
49024217,0,1,unpopular
46189975,0,6,unpopular
30243222,0,9,unpopular
36172332,0,5,unpopular
56891787,0,7,unpopular
42320807,0,2,unpopular
17582191,0,1,unpopular
43461403,0,2,unpopular
60151638,0,5,unpopular
18011775,0,1,unpopular
35014007,0,7,unpopular
48241819,0,1,unpopular
49440736,0,2,unpopular
19240701,0,6,unpopular
54005951,0,1,unpopular
40789885,0,2,unpopular
19064415,0,2,unpopular
53013573,0,8,unpopular
54149367,0,1,unpopular
53243722,0,1,unpopular
58543597,0,3,unpopular
14813073,0,1,unpopular
4277587,0,1,unpopular
20010668,0,2,unpopular
22389774,0,1,unpopular
27781175,0,3,unpopular
20596926,0,10,unpopular
31737213,0,1,unpopular
39000945,0,6,unpopular
30161685,0,6,unpopular
31194947,0,2,unpopular
36899824,0,2,unpopular
29137262,0,17,unpopular
41290640,0,1,unpopular
23148449,0,2,unpopular
25256692,0,2,unpopular
39741675,0,8,unpopular
17169384,0,6,unpopular
35643599,0,2,unpopular
35850193,0,3,unpopular
58154980,0,16,unpopular
60882792,0,5,unpopular
30138398,0,161,unpopular
29953491,0,5,unpopular
14681915,0,6,unpopular
22504461,0,9,unpopular
19998575,0,7,unpopular
36303846,0,10,unpopular
30973487,0,102,unpopular
44676989,0,10,unpopular
52735139,0,2,unpopular
40192383,0,1,unpopular
11164524,0,1,unpopular
30495070,0,5,unpopular
15566796,0,1,unpopular
27677611,0,9,unpopular
49955528,0,4,unpopular
46275421,0,1,unpopular
33237920,0,1,unpopular
25486223,0,4,unpopular
37242977,0,6,unpopular
20907749,0,2,unpopular
29313190,0,7,unpopular
33729997,0,1,unpopular
11207111,0,7,unpopular
18037085,0,3,unpopular
42968474,0,4,unpopular
40978901,0,4,unpopular
58941070,0,1,unpopular
24248848,0,6,unpopular
33055160,0,6,unpopular
24060155,0,10,unpopular
37476345,0,2,unpopular
8827664,0,2,unpopular
44936672,0,2,unpopular
21522528,0,1,unpopular
8870804,0,4,unpopular
10223642,0,1,unpopular
15327841,0,14,unpopular
18479350,0,1,unpopular
17804359,0,3,unpopular
59899717,0,8,unpopular
43582732,0,14,unpopular
23962866,0,48,unpopular
20970267,0,1,unpopular
44997890,0,2,unpopular
50229703,0,4,unpopular
49913403,0,3,unpopular
16296528,0,4,unpopular
24222887,0,10,unpopular
9449813,0,2,unpopular
49002458,0,1,unpopular
55137259,0,3,unpopular
42678146,0,25,unpopular
39243962,0,1,unpopular
26581787,0,4,unpopular
15611794,0,5,unpopular
40572114,0,2,unpopular
27286023,0,6,unpopular
40416848,0,4,unpopular
55294012,0,1,unpopular
49933025,0,8,unpopular
44427068,0,1,unpopular
2933723,0,12,unpopular
43012218,0,1,unpopular
30726336,0,2,unpopular
23657297,0,1,unpopular
25624875,0,2,unpopular
37915468,0,3,unpopular
8621943,0,1,unpopular
41463299,0,1,unpopular
38497269,0,34,unpopular
43847966,0,2,unpopular
13934122,0,7,unpopular
24889846,0,3,unpopular
38906518,0,2,unpopular
53930486,0,3,unpopular
59894279,0,1,unpopular
52456695,0,5,unpopular
33673733,0,1,unpopular
16393255,0,12,unpopular
